property_name,link,society,price,bedRoom,bathroom,balcony,additionalRoom,facing,description,furnishDetails,rating,property_id,area_type,area_sqft,area_sqm,floor,total_floors,floor_category,is_high_rise,construction_status,age_0_to_1,age_1_to_5,age_5_to_10,age_10_plus,expected_possession_date,sector_number,loc_gurgaon,loc_gurugram,loc_delhi,loc_dwarka,loc_manesar,has_hospital,has_bank,has_gurgaon,has_school,has_sector,has_station,has_clinic,has_international,has_park,has_airport,has_road,has_mall,has_atm,has_gandhi,has_indira,has_centre,has_metro,has_university,has_gurugram,has_dwarka,has_dr,has_expressway,has_golf,has_hdfc,has_railway,has_sohna,has_dental,has_public,has_course,has_delhi,has_institute,has_rd,has_manesar,has_india,has_trampoline,has_skyjumper,has_icici,has_petrol,has_inn,has_pump,has_care,has_hotel,has_huda,has_technology,has_dpg,has_mandir,has_business,has_imt,has_intl,has_state,has_maternity,has_water,has_security,has_lift,has_maintenance,has_facility,has_parking,has_fire_safety,has_storage,has_gym_fitness,has_club_house,has_feng_shui,has_swimming_pool,has_shopping,has_rain_harvesting,has_waste_disposal,has_internet,has_natural_light,has_water_treatment,has_drainage,has_large_rooms,has_piped_gas,has_high_ceiling,has_separate_servant_entry
3 BHK Flat in Sector 22 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ambience-creacions-sector-22-gurgaon-1860-sq-ft-spid-W70124530,Ambience Creacions,254.99999999999997,3.0,3.0,3.0,,North-East,"A world of premium luxury where craftsmanship meets perfection in the heart of gurugram! Dwell in dreams at your own address that speaks of international standards of luxury presented by the developers of world class projects like ambience mall gurugram, ambience mall vasant kunj, the leela ambience hotel gurugram, the leela ambience convention centre delhi, ambience corporate tower gurugram, ambience tower vasant kunj, ambience public school gurugram & residential landmarks like ambience caitriona & the lagoon.Extended over approx 15 acres of land20 fabulous towers (G 19) 2bhk, 3bhk, 4bhk apartments & penthousesLuxury space ranging from 1380 sq. Ft. To 3976 sq. Ft.
 Additional details :The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
The society has dedicated security guards for every tower.","['1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '10 Light', '5 AC', '1 Chimney', '1 Modular Kitchen', '6 Wardrobe', '1 Microwave', '1 Washing Machine', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Sofa', 'No TV', 'No Water Purifier']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",W70124530,Super Built up area ,1860.0,172.8,5.0,20.0,low,1,ready,0,1,0,0,,22.0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 22 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ambience-creacions-sector-22-gurgaon-3090-sq-ft-spid-B69960750,Ambience Creacions,430.0,3.0,4.0,3.0,"Servant Room,Others",South-West,"This 3 bhk apartment is available for sale in ambience creacions, one of the most prominent projects for flats in sector 22 gurgaon. Constructed on a super built up area of 3090 sq.Ft., the flat comprises 3 bedroom(s), 4 bathrooms and more than 3 balconies. The residential building has 18 floors in total and the flat for sale is located on the 6th floor. As the project is already ready to move, so you can easily move into this 1-5 years old property.
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['1 Water Purifier', '1 Fridge', '6 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '6 Light', '1 Modular Kitchen', '1 Chimney', '5 AC', '5 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",B69960750,Super Built up area ,3090.0,287.07,6.0,18.0,mid,1,ready,0,1,0,0,,22.0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1
4 BHK Flat in Sector 69 Gurgaon,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-2010-sq-ft-spid-O68587792,Tulip Violet4.2 ★,170.0,4.0,4.0,2.0,"Pooja Room,Study Room,Servant Room,Store Room",South-West,"Tulip violet 4bhk in sector 69, gurgaon is a ready-To-Move housing society. It offers apartments in varied budget range. These units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. There are 2bhk, 3bhk and 4bhk apartments available in this project. This housing society is now ready to be called home as families have started moving in. Check out some of the features of tulip violet housing society:
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['4 Wardrobe', '4 Fan', '1 Exhaust Fan', '9 Light', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Green Area5 out of 5', 'Construction4 out of 5', 'Management5 out of 5', 'Amenities5 out of 5', 'Connectivity4.5 out of 5']",O68587792,Super Built up area ,2010.0,186.74,10.0,14.0,high,0,ready,0,1,0,0,,69.0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2 BHK Flat in Sector 22 Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ambience-creacions-sector-22-gurgaon-1380-sq-ft-spid-L69915070,Ambience Creacions,240.0,2.0,2.0,2.0,Others,South-East,"This lovely 2 bhk apartment/flat in sector 22 gurgaon is available for sale in one of gurgaon's most popular projects, ambience creacions. The flat occupies a super built up area of 1380 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 2 balconies. The flat has a total of 18 floors and this property is situated on 8th floor. This is a ready to move project and the property is 1-5 years old.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.","['1 Water Purifier', '3 Fan', '1 Fridge', '1 Exhaust Fan', '2 Geyser', '1 Stove', '10 Light', '1 Chimney', '1 Modular Kitchen', '2 Wardrobe', '1 Microwave', '1 Washing Machine', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",L69915070,Super Built up area ,1380.0,128.21,8.0,18.0,mid,1,ready,0,1,0,0,,22.0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
2 BHK Flat in Sector 37C Gurgaon,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-imperia-the-esfera-sector-37-c-gurgaon-1578-sq-ft-spid-R69869566,Imperia The Esfera,87.0,2.0,3.0,3.0,Study Room,North-West,"Come live in a locale where all your day-To-Day requirements are right around the corner. A residential complex placed in the midst of some of ncrs finest educational centers, healthcare facilities, office complexes and a host of recreational options that makes time pressures of life easier. Apart from being conveniently close to the airport, the metro-Connectivity and the national highway ensure that you can reach anywhere you want- In time, and in comfort
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",,"['Environment5 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",R69869566,Super Built up area ,1578.0,146.6,5.0,23.0,low,1,ready,0,1,0,0,,37.0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
3 BHK Flat in Sector 37C Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-corona-optus-sector-37-c-gurgaon-1763-sq-ft-spid-B69870480,Corona Optus3.9 ★,125.0,3.0,3.0,3.0,Others,North-West,"Optus corona is a ready to move residential project in sector 37c, gurgaon. The place offers space and uninterrupted greenery that is almost a forgotten feature in today's context. Be it the mid segment apartments or luxurious high-End apartments, every apartment offers ample space, sunlight and a beautiful landscape view. As a matter of fact, optus corona is spread across 16 acres with only 720 high rise apartments. Nearly 75% of the area is green. Each apartment will be built keeping the need for space in mind. With special emphasis on use of renewable resources, green living along with the latest facilities and security arrangements, optus corona is the ideal place where you can bring up your children or grow old peacefully.Optus corona man escape from the humdrum and fierce harshness of the urban concrete jungle into the soft, flowing ,natural lush green nature. Nothing is rigid in nature. There are curves within which are neatly tucked cosy and comfortable spaces, plazas etc. This is where one can watch their children grow as creative individuals amongst nature, experience an open space in the amphitheatres while relaxing in the green surroundings.
 Additional details :The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Partial power backup is available.
The society has dedicated security guards for every tower.",,"['Green Area5 out of 5', 'Construction4 out of 5', 'Management4 out of 5', 'Amenities4 out of 5', 'Connectivity4 out of 5']",B69870480,Super Built up area ,1763.0,163.79,4.0,14.0,low,0,ready,0,1,0,0,,37.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 37C Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-imperia-the-esfera-sector-37-c-gurgaon-1815-sq-ft-spid-E69870240,Imperia The Esfera,99.0,3.0,5.0,3.0,Servant Room,North-West,"Come live in a locale where all your day-To-Day requirements are right around the corner. A residential complex placed in the midst of some of ncrs finest educational centers, healthcare facilities, office complexes and a host of recreational options that makes time pressures of life easier. Apart from being conveniently close to the airport, the metro-Connectivity and the national highway ensure that you can reach anywhere you want- In time, and in comfort.
 Additional details :The apartment has borings water supply.
No power backup is available.
The society has dedicated security guards for every tower.",,"['Environment5 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",E69870240,Super Built up area ,1815.0,168.62,5.0,23.0,low,1,ready,0,1,0,0,,37.0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Sector 102 Gurgaon,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-gurgaon-greens-sector-102-gurgaon-1650-sq-ft-spid-U69412300,Emaar Gurgaon Greens4.1 ★,139.0,3.0,3.0,3.0,Servant Room,West,"Situated in sector 102 gurgaon, emaar gurgaon greens is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in gurgaon is your opportunity to be a part of this community. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 3 balconies. All in all, the flat is spread over a super built up area of 1650 sq.Ft. This flat lies on the 4th level of a 14 storey building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '1 Geyser', '1 Stove', '1 Modular Kitchen', '1 Chimney', '3 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Green Area5 out of 5', 'Construction4 out of 5', 'Management5 out of 5', 'Amenities5 out of 5', 'Connectivity4 out of 5']",U69412300,Super Built up area ,1650.0,153.29,7.0,14.0,mid,0,ready,0,1,0,0,,102.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BHK Flat in Nirvana Country,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2605-sq-ft-spid-D69391210,The Close North4.0 ★,270.0,3.0,3.0,3.0,Servant Room,East,"Check out this 3 bhk apartment for sale in the close north, a popular residential project that houses in-Demand flats in nirvana country, gurgaon. The flat is north-East-Facing. The flat is over 2605 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and more than 3 balconies. This flat lies on the 6th level of a 18 storey building. This 5-10 years old property is available for immediate possession as the project is ready to move. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. The close north is designed very well to provide modern facilities such as swimming pool, security personnel, maintenance staff, club house / community center, fitness centre / gym, park, lift(s), visitor parking, water softening plant and shopping centre. The housing society ensures a continuous supply of water to your flat from municipal corporation and borewell/tank.
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['5 Fan', '15 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Green Area5 out of 5', 'Construction4 out of 5', 'Management4.5 out of 5', 'Amenities5 out of 5', 'Connectivity4 out of 5']",D69391210,Super Built up area ,2605.0,242.01,6.0,18.0,mid,1,ready,0,0,1,0,,,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
4 BHK Flat in Sector 37D Gurgaon,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37-d-gurgaon-2191-sq-ft-spid-F69267096,BPTP Terra3.8 ★,175.0,4.0,4.0,3.0,Others,West,"Location advantages:  Situated close to proposed metro station Easy access to any part of gurgaon and ncr Travelling by functional delhi metro's yellow line, prime locations of delhi are within reach in a few minutes time 150 m wie link road Easy access to mg road and the mall road via nh-8, which enables easy availability of all kinds of daily amenities
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['1 Wardrobe', '1 Stove', '5 Light', '6 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Green Area4.5 out of 5', 'Construction4.5 out of 5', 'Management4.5 out of 5', 'Amenities4.5 out of 5', 'Connectivity4 out of 5']",F69267096,Super Built up area ,2191.0,203.55,7.0,23.0,low,1,ready,0,1,0,0,,37.0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
4 BHK Flat in Sector 37D Gurgaon,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37-d-gurgaon-2191-sq-ft-spid-Y69144770,BPTP Terra3.8 ★,155.0,4.0,3.0,3.0,Others,North-East,"Situated in sector 37d gurgaon, bptp terra is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in gurgaon is your opportunity to be a part of this community. The flat occupies a super built up area of 2191 sq.Ft. That consists of 4 bedrooms, 3 bathrooms and more than 3 balconies. The flat has a total of 23 floors and this property is situated on 19th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property.
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
The society has dedicated security guards for every tower.","['2 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '21 Light', '6 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Green Area4.5 out of 5', 'Construction4.5 out of 5', 'Management4.5 out of 5', 'Amenities4.5 out of 5', 'Connectivity4 out of 5']",Y69144770,Super Built up area ,2191.0,203.55,19.0,23.0,high,1,ready,0,1,0,0,,37.0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4 BHK Flat in Sector 37D Gurgaon,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37-d-gurgaon-2191-sq-ft-spid-U69144266,BPTP Terra3.8 ★,160.0,4.0,3.0,3.0,Others,North,"This is a super luxury property which is situated in sec 37d and it's well connected from dwarka expressway and nh-8, mumbai expressway
 Additional details :Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
No power backup is available.
The society has dedicated security guards for every tower.","['1 Wardrobe', '5 Fan', '1 Exhaust Fan', '21 Light', '1 Modular Kitchen', '1 Chimney', '6 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Green Area4.5 out of 5', 'Construction4.5 out of 5', 'Management4.5 out of 5', 'Amenities4.5 out of 5', 'Connectivity4 out of 5']",U69144266,Super Built up area ,2191.0,203.55,7.0,23.0,low,1,ready,0,1,0,0,,37.0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
